,char,dec,hex,freq,rate,acc_rate
394,性,24615,0x6027,732189,0.0005459998682869249,0.6193967124160523
395,衣,34915,0x8863,730522,0.0005447567715176013,0.6199414691875699
396,反,21453,0x53cd,729636,0.0005440960734146495,0.6204855652609845
397,土,22303,0x571f,728608,0.0005433294846450845,0.6210288947456296
398,對,23565,0x5c0d,724689,0.0005404070513883482,0.621569301797018
399,終,32066,0x7d42,723229,0.0005393183163654254,0.6221086201133834
400,賢,36066,0x8ce2,723068,0.0005391982572293359,0.6226478183706128
401,田,30000,0x7530,721931,0.0005383503861875117,0.6231861687568003
402,勝,21213,0x52dd,719525,0.0005365562105264483,0.6237227249673267
403,卒,21330,0x5352,718882,0.0005360767196910104,0.6242588016870178
404,許,35377,0x8a31,717985,0.0005354078187899406,0.6247942095058077
405,末,26411,0x672b,714081,0.0005324965711670014,0.6253267060769747
406,夏,22799,0x590f,713160,0.0005318097732518563,0.6258585158502266
407,豈,35912,0x8c48,712486,0.0005313071654399041,0.6263898230156665
408,切,20999,0x5207,712427,0.0005312631686136353,0.6269210861842801
409,才,25165,0x624d,712197,0.000531091655562079,0.6274521778398422
410,句,21477,0x53e5,712093,0.0005310141018344187,0.6279831919416766
411,只,21482,0x53ea,710200,0.000529602474849218,0.6285127944165259
412,賊,36042,0x8cca,707173,0.0005273452139489524,0.6290401396304748
413,莫,33707,0x83ab,705829,0.0005263429811607275,0.6295664826116355
414,遣,36963,0x9063,703687,0.000524745672654494,0.63009122828429
415,嘗,22039,0x5617,701887,0.0005234033965988357,0.6306146316808888
416,虛,34395,0x865b,697249,0.0005199447986287558,0.6311345764795175
417,坐,22352,0x5750,697035,0.0005197852169199164,0.6316543616964374
418,藥,34277,0x85e5,696025,0.0005190320509109081,0.6321733937473483
419,極,26997,0x6975,695284,0.0005184794806013288,0.6326918732279496
420,敢,25954,0x6562,691579,0.0005157166290534319,0.6332075898570031
421,圖,22294,0x5716,690994,0.000515280389335343,0.6337228702463384
422,隨,38568,0x96a8,690755,0.0005151021649035083,0.6342379724112419
423,再,20877,0x518d,686633,0.0005120283527360505,0.6347500007639779
424,獨,29544,0x7368,685497,0.0005111812274031461,0.635261181991381
425,關,38364,0x95dc,685292,0.000511028357074585,0.6357722103484557
426,己,24049,0x5df1,682201,0.0005087233708034516,0.6362809337192591
427,湯,28271,0x6e6f,681549,0.0005082371685877354,0.6367891708878468
428,血,34880,0x8840,680988,0.0005078188258837218,0.6372969897137305
429,精,31934,0x7cbe,680292,0.0005072998124755339,0.637804289526206
430,體,39636,0x9ad4,675344,0.000503610044740313,0.6383078995709464
431,罪,32618,0x7f6a,675224,0.0005035205596699358,0.6388114201306163
432,佛,20315,0x4f5b,673777,0.0005024415188629703,0.6393138616494792
433,寶,23542,0x5bf6,673527,0.0005022550916330179,0.6398161167411123
434,但,20294,0x4f46,671118,0.000500458678845195,0.6403165754199575
435,容,23481,0x5bb9,671098,0.0005004437646667988,0.6408170191846243
436,指,25351,0x6307,670317,0.000499861366000427,0.6413168805506247
437,益,30410,0x76ca,661970,0.0004936369336467711,0.6418105174842715
438,靈,38728,0x9748,660885,0.000492827839468777,0.6423033453237403
439,羅,32645,0x7f85,658569,0.0004911007776104966,0.6427944461013508
440,校,26657,0x6821,654990,0.0004884318853864958,0.6432828779867373
441,宮,23470,0x5bae,654861,0.0004883356889358402,0.6437712136756731
442,表,34920,0x8868,653024,0.00048696582165014886,0.6442581794973233
443,寧,23527,0x5be7,652598,0.00048664814965030973,0.6447448276469736
444,音,38899,0x97f3,651830,0.0004860754451998955,0.6452309030921735
445,看,30475,0x770b,651702,0.00048597999445815974,0.6457168830866317
446,卿,21375,0x537f,651348,0.00048571601350054695,0.6462025991001322
447,變,35722,0x8b8a,651081,0.00048551690921895763,0.6466881160093512
448,陵,38517,0x9675,650949,0.0004854184756415427,0.6471735344849927
449,向,21521,0x5411,650724,0.0004852506911345854,0.6476587851761273
450,忠,24544,0x5fe0,650605,0.00048516195177312793,0.6481439471279005
451,考,32771,0x8003,646255,0.0004819181179719535,0.6486258652458724
452,晉,26185,0x6649,646013,0.0004817376564133594,0.6491076029022858
453,后,21518,0x540e,645351,0.00048124399710844503,0.6495888468993942
454,載,36617,0x8f09,645006,0.00048098672753111053,0.6500698336269254
455,宣,23459,0x5ba3,643377,0.0004797719677007397,0.6505496055946262
456,吏,21519,0x540f,641221,0.0004781642192696289,0.6510277698138958
457,降,38477,0x964d,640879,0.00047790918681905377,0.6515056790007148
458,留,30041,0x7559,640281,0.0004774632528850072,0.6519831422535998
459,惡,24801,0x60e1,640166,0.0004773774963592291,0.652460519749959
460,總,32317,0x7e3d,638426,0.00047607996283875926,0.6529365997127977
461,甲,30002,0x7532,633275,0.0004722388161928168,0.6534088385289906
462,形,24418,0x5f62,632887,0.00047194948113193046,0.6538807880101225
463,説,35500,0x8aac,631975,0.00047126939459706354,0.6543520574047196
464,貴,36020,0x8cb4,630658,0.0004702872959496735,0.6548223447006692
465,幾,24190,0x5e7e,630647,0.0004702790931515556,0.6552926237938208
466,永,27704,0x6c38,630528,0.0004701903537900982,0.655762814147611
467,傷,20663,0x50b7,630465,0.00047014337412815013,0.656232957521739
468,微,24494,0x5fae,629820,0.00046966239187487253,0.6567026199136139
469,孝,23389,0x5b5d,628881,0.00046896217119917074,0.6571715820848131
470,魏,39759,0x9b4f,625958,0.0004667824640265655,0.6576383645488396
471,景,26223,0x666f,622534,0.0004642291566851353,0.6581025937055247
472,固,22266,0x56fa,622346,0.00046408896340821093,0.6585666826689329
473,伯,20271,0x4f2f,620664,0.0004628346810050902,0.659029517349938
474,連,36899,0x9023,620377,0.0004626206625451046,0.6594921380124831
475,疏,30095,0x758f,618476,0.0004612030698885454,0.6599533410823716
476,紀,32000,0x7d00,618441,0.00046117697007635203,0.6604145180524479
477,臨,33256,0x81e8,617793,0.00046069375069631504,0.6608752118031442
478,除,38500,0x9664,615315,0.0004588458839930253,0.6613340576871373
479,轉,36681,0x8f49,614856,0.0004585036035988324,0.661792561290736
480,須,38920,0x9808,611154,0.00045574298917769497,0.6622483042799138
481,省,30465,0x7701,610681,0.0004553902688586247,0.6627036945487724
482,秦,31206,0x79e6,603801,0.0004502597914903304,0.6631539543402628
483,亂,20098,0x4e82,600987,0.0004481613665899845,0.6636021157068528
484,痛,30171,0x75db,600684,0.000447935416787282,0.6640500511236401
485,辭,36781,0x8fad,600651,0.00044791080839292827,0.664497961932033
486,雨,38632,0x96e8,600557,0.0004478407117544661,0.6649458026437876
487,別,21029,0x5225,599465,0.00044702639761403333,0.6653928290414016
488,交,20132,0x4ea4,598110,0.0004460159620276905,0.6658388450034293
489,朱,26417,0x6731,596942,0.00044514497400935214,0.6662839899774387
490,曾,26366,0x66fe,596547,0.0004448504189860271,0.6667288403964247
491,存,23384,0x5b58,592269,0.000441660276227079,0.6671705006726517
492,類,39006,0x985e,591610,0.00044116885404892406,0.6676116695267006
493,戰,25136,0x6230,589862,0.0004398653548570958,0.6680515348815577
494,彼,24444,0x5f7c,589163,0.00043934410432214845,0.6684908789858798
495,尊,23562,0x5c0a,587214,0.0004378907176374383,0.6689287697035172
496,比,27604,0x6bd4,584135,0.00043559467987334266,0.6693643643833905
497,趙,36249,0x8d99,582326,0.00043424569243740596,0.669798610075828
498,邊,37002,0x908a,581530,0.00043365210813723704,0.6702322621839653
499,客,23458,0x5ba2,577800,0.00043087061386634494,0.6706631327978316
500,俱,20465,0x4ff1,577739,0.0004308251256222365,0.6710939579234538
501,賜,36060,0x8cdc,576781,0.0004301107364770583,0.6715240686599309
502,飲,39154,0x98f2,576596,0.0004299727803268934,0.6719540414402577
503,號,34399,0x865f,575537,0.00042918307458081437,0.6723832245148386
504,楊,26954,0x694a,574826,0.00042865287553882933,0.6728118773903774
505,計,35336,0x8a08,574040,0.0004280667483278585,0.6732399441387052
506,川,24029,0x5ddd,573726,0.00042783259572703807,0.6736677767344322
507,承,25215,0x627f,571917,0.00042648360829110137,0.6740942603427234
508,藏,34255,0x85cf,571862,0.0004264425943005118,0.6745207029370238
509,喜,21916,0x559c,568437,0.0004238885412501618,0.674944591478274
510,滿,28415,0x6eff,568350,0.0004238236645741383,0.6753684151428482
511,飛,39131,0x98db,563346,0.000420092137139408,0.6757885072799876
512,報,22577,0x5831,563094,0.00041990421849161583,0.6762084114984792
513,乾,20094,0x4e7e,562399,0.0004193859507923477,0.6766277974492716
514,苦,33510,0x82e6,562052,0.00041912718979717357,0.6770469246390688
515,備,20633,0x5099,561333,0.00041859102508383004,0.6774655156641526
516,仙,20185,0x4ed9,560033,0.00041762160348807675,0.6778831372676407
517,車,36554,0x8eca,559574,0.00041727932309388384,0.6783004165907346
518,梁,26753,0x6881,557541,0.0004157632968599097,0.6787161798875945
519,似,20284,0x4f3c,556868,0.0004152614347568774,0.6791314413223514
520,哉,21705,0x54c9,556764,0.00041518388102921715,0.6795466252033806
521,福,31119,0x798f,556147,0.00041472377862569423,0.6799613489820063
522,刺,21050,0x523a,551865,0.00041153065303106684,0.6803728796350373
523,拜,25308,0x62dc,551183,0.0004110220795477563,0.6807839017145851
524,詞,35422,0x8a5e,551149,0.00041099672544448276,0.6811948984400297
525,銀,37504,0x9280,551074,0.00041094079727549697,0.6816058392373052
526,告,21578,0x544a,551062,0.0004109318487684593,0.6820167710860737
527,嘉,22025,0x5609,550734,0.0004106872562427615,0.6824274583423164
528,伏,20239,0x4f0f,550185,0.0004102778620457857,0.6828377362043623
529,姓,22995,0x59d3,548728,0.0004091913641496222,0.6832469275685119
530,篇,31687,0x7bc7,548218,0.000408811052600519,0.6836557386211124
531,共,20849,0x5171,547048,0.000407938573164341,0.6840636771942767
532,升,21319,0x5347,546872,0.0004078073283944544,0.6844714845226711
533,盛,30427,0x76db,545393,0.00040670442490205514,0.6848781889475732
534,依,20381,0x4f9d,545080,0.0004064710180101545,0.6852846599655834
535,星,26143,0x661f,544735,0.00040621374843282,0.6856908737140163
536,乘,20056,0x4e58,541896,0.0004040966808094788,0.6860949703948257
537,離,38626,0x96e2,541822,0.00040404149834941285,0.6864990118931751
538,丁,19969,0x4e01,541443,0.00040375887466880477,0.6869027707678439
539,丹,20025,0x4e39,540448,0.00040301689429359357,0.6873057876621375
540,送,36865,0x9001,540406,0.00040298557451896156,0.6877087732366565
541,吳,21555,0x5433,540302,0.0004029080207913013,0.6881116812574478
542,兼,20860,0x517c,538565,0.00040161272439759093,0.6885132939818454
543,疑,30097,0x7591,537765,0.00040101615726174277,0.6889143101391071
544,保,20445,0x4fdd,536677,0.00040020482595698925,0.6893145149650641
545,種,31278,0x7a2e,536077,0.0003997574006051031,0.6897142723656692
546,調,35519,0x8abf,535589,0.00039939349465223573,0.6901136658603214
547,妻,22971,0x59bb,534229,0.00039837933052129385,0.6905120451908427
548,收,25910,0x6536,531875,0.00039662393172406056,0.6909086691225668
549,良,33391,0x826f,531655,0.0003964598757617023,0.6913051289983285
550,業,26989,0x696d,531565,0.00039639276195891943,0.6917015217602874
551,殿,27583,0x6bbf,530502,0.00039560007337716114,0.6920971218336646
552,具,20855,0x5177,530500,0.00039559858195932154,0.6924927204156239
553,鄉,37129,0x9109,525937,0.0003921959121582275,0.6928849163277822
554,遺,36986,0x907a,524172,0.00039087973591476246,0.6932757960636969
555,被,34987,0x88ab,523865,0.0003906508032763807,0.6936664468669733
556,亡,20129,0x4ea1,522804,0.0003898596061124621,0.6940563064730858
557,急,24613,0x6025,521609,0.00038896848395328885,0.6944452749570391
558,玄,29572,0x7384,520784,0.0003883532740944454,0.6948336282311336
559,養,39178,0x990a,520627,0.00038823619779403525,0.6952218644289276
560,授,25480,0x6388,519510,0.0003874032409306072,0.6956092676698582
561,鄭,37165,0x912d,516854,0.0003854226380395913,0.6959946903078978
562,懷,25079,0x61f7,516199,0.0003849341986971156,0.696379624506595
563,順,38918,0x9806,514392,0.0003835867026790185,0.696763211209274
564,廟,24287,0x5edf,512460,0.00038214599304594514,0.69714535720232
565,題,38988,0x984c,511271,0.0003812593451402908,0.6975266165474603
566,汝,27741,0x6c5d,510996,0.000381054275187343,0.6979076708226476
567,領,38936,0x9818,509820,0.0003801773214976462,0.6982878481441452
568,識,35672,0x8b58,507164,0.0003781967186066302,0.6986660448627519
569,走,36208,0x8d70,506695,0.0003778469811232392,0.699043891843875
570,胡,32993,0x80e1,506289,0.00037754422330179627,0.6994214360671769
571,職,32887,0x8077,504236,0.00037601328288942593,0.6997974493500663
572,遷,36983,0x9077,503574,0.00037551962358451155,0.7001729689736508
573,恩,24681,0x6069,503471,0.0003754428155657711,0.7005484117892166
574,輕,36629,0x8f15,503425,0.00037540851295545983,0.700923820302172
575,視,35222,0x8996,503270,0.00037529292807288926,0.701299113230245
576,待,24453,0x5f85,502772,0.00037492156503082374,0.7016740347952758
577,斷,26039,0x65b7,502080,0.0003744055344583151,0.7020484403297341
578,讀,35712,0x8b80,501774,0.00037417734752885314,0.702422617677263
579,落,33853,0x843d,499134,0.00037220867598055415,0.7027948263532435
580,運,36939,0x904b,499130,0.00037220569314487496,0.7031670320463884
581,兄,20804,0x5144,498234,0.00037153753795272497,0.7035385695843411
582,美,32654,0x7f8e,497965,0.000371336942253296,0.7039099065265945
583,監,30435,0x76e3,497708,0.0003711452950609048,0.7042810518216553
584,破,30772,0x7834,497663,0.00037111173815951336,0.7046521635598149
585,徒,24466,0x5f92,497453,0.0003709551392863532,0.7050231186991012
586,邪,37034,0x90aa,497451,0.0003709536478685136,0.7053940723469697
587,結,32080,0x7d50,495741,0.0003696784856156381,0.7057637508325854
588,員,21729,0x54e1,495732,0.0003696717742353598,0.7061334226068208
589,婦,23142,0x5a66,495706,0.00036965238580344474,0.7065030749926242
590,衛,34907,0x885b,492939,0.00036758900922232986,0.7068706640018465
591,室,23460,0x5ba4,492453,0.00036722659468730207,0.7072378905965339
592,曲,26354,0x66f2,492031,0.0003669119055231422,0.707604802502057
593,孔,23380,0x5b54,490450,0.00036573293972092224,0.707970535441778
594,執,22519,0x57f7,490391,0.00036568894289465344,0.7083362243846727
595,登,30331,0x767b,489214,0.0003648112434960368,0.7087010356281688
596,達,36948,0x9054,488215,0.0003640662802851464,0.709065101908454
597,仲,20210,0x4ef2,487641,0.0003636382433651753,0.7094287401518191
598,典,20856,0x5178,486965,0.0003631341441353836,0.7097918742959545
599,某,26576,0x67d0,486901,0.0003630864187645158,0.710154960714719
600,附,38468,0x9644,486778,0.0003629946965673791,0.7105179554112864
601,葉,33865,0x8449,486130,0.0003625114771873421,0.7108804668884737
602,果,26524,0x679c,484922,0.0003616106608122113,0.7112420775492859
603,遇,36935,0x9047,483891,0.000360841834915887,0.7116029193842018
604,皮,30382,0x76ae,483461,0.0003605211800803686,0.7119634405642822
605,營,29151,0x71df,482823,0.00036004541778952967,0.7123234859820717
606,甘,29976,0x7518,479674,0.0003576971804010473,0.7126811831624728
607,湖,28246,0x6e56,479539,0.00035759650969687293,0.7130387796721697
608,慶,24950,0x6176,479095,0.00035726541493647716,0.7133960450871062
609,疾,30142,0x75be,478430,0.0003567695185048034,0.713752814605611
610,細,32048,0x7d30,478171,0.00035657637989457256,0.7141093909855056
611,給,32102,0x7d66,477369,0.00035597832134088474,0.7144653693068466
612,脈,33032,0x8108,477148,0.0003558135196696067,0.7148211828265162
613,濟,28639,0x6fdf,477012,0.0003557121032565125,0.7151768949297727
614,舍,33293,0x820d,476606,0.00035540934543506954,0.7155323042752078
615,歷,27511,0x6b77,473539,0.0003531222561780116,0.7158854265313858
616,徐,24464,0x5f90,471902,0.0003519015306762823,0.7162373280620621
617,敬,25964,0x656c,470622,0.00035094702325892517,0.716588275085321
618,退,36864,0x9000,469960,0.00035045336395401084,0.716938728449275
619,列,21015,0x5217,469685,0.000350248294001063,0.7172889767432761
620,釋,37323,0x91cb,469667,0.00035023487124050644,0.7176392116145166
621,隱,38577,0x96b1,469583,0.00035017223169124236,0.7179893838462078
622,序,24207,0x5e8f,469401,0.0003500365126678369,0.7183394203588757
623,愛,24859,0x611b,468969,0.0003497143664144789,0.7186891347252902
624,笑,31505,0x7b11,468356,0.0003492572468466352,0.7190383919721368
625,案,26696,0x6848,464151,0.00034612154083883326,0.7193845135129756
626,工,24037,0x5de5,463967,0.00034598433039758817,0.7197304978433732
627,廷,24311,0x5ef7,463746,0.0003458195287263101,0.7200763173720995
628,持,25345,0x6301,463722,0.0003458016317122347,0.7204221190038118
629,願,39000,0x9858,462613,0.0003449746405201651,0.720767093644332
630,恐,24656,0x6050,461646,0.00034425353999470866,0.7211113471843267
631,儀,20736,0x5100,461481,0.00034413049802293995,0.7214554776823496
632,院,38498,0x9662,460982,0.0003437583892719547,0.7217992360716216
633,楚,26970,0x695a,460675,0.00034352945663357294,0.7221427655282551
634,申,30003,0x7533,459217,0.00034244221302848964,0.7224852077412836
635,刻,21051,0x523b,458927,0.0003422259574417447,0.7228274336987253
636,布,24067,0x5e03,458405,0.00034183669738560373,0.7231692703961109
637,界,30028,0x754c,457913,0.0003414698085970571,0.723510740204708
638,提,25552,0x63d0,457860,0.00034143028602430715,0.7238521704907322
639,賦,36070,0x8ce6,457821,0.0003414012033764346,0.7241935716941087
640,督,30563,0x7763,457775,0.0003413669007661233,0.7245349385948748
641,略,30053,0x7565,456689,0.0003405570608792094,0.724875495655754
642,康,24247,0x5eb7,454845,0.00033918197363107933,0.7252146776293851
643,念,24565,0x5ff5,452712,0.00033759137650512416,0.7255522690058902
644,住,20303,0x4f4f,452247,0.0003372446218574124,0.7258895136277476
645,昌,26124,0x660c,451571,0.0003367405226276207,0.7262262541503752
646,謝,35613,0x8b1d,451415,0.0003366241920361303,0.7265628783424114
647,誤,35492,0x8aa4,451274,0.00033651904707843704,0.7268993973894898
648,施,26045,0x65bd,450812,0.00033617452955748473,0.7272355719190473
